,°Å·¡±Ý¾×,°Å·¡À¯Çü,°ÇÃà³âµµ,³â,µµ·Î¸í,µµ·Î¸í°Ç¹°º»¹øÈ£ÄÚµå,µµ·Î¸í°Ç¹°ºÎ¹øÈ£ÄÚµå,µµ·Î¸í½Ã±º±¸ÄÚµå,µµ·Î¸íÀÏ·Ã¹øÈ£ÄÚµå,µµ·Î¸íÁö»óÁöÇÏÄÚµå,µµ·Î¸íÄÚµå,¹ýÁ¤µ¿,¹ýÁ¤µ¿º»¹øÄÚµå,¹ýÁ¤µ¿ºÎ¹øÄÚµå,¹ýÁ¤µ¿½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿À¾¸éµ¿ÄÚµå,¹ýÁ¤µ¿Áö¹øÄÚµå,¾ÆÆÄÆ®,¿ù,ÀÏ,ÀÏ·Ã¹øÈ£,Àü¿ë¸éÀû,Áß°³»ç¼ÒÀçÁö,Áö¹ø,Áö¿ªÄÚµå,Ãþ,ÇØÁ¦»çÀ¯¹ß»ýÀÏ,ÇØÁ¦¿©ºÎ
2,"4,000",,1997,2016,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,1,19,42770-4,31.58,,746-6,42770,18,,
3,"4,100",,1990,2016,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,1,21,42770-1,39.3,,772-2,42770,5,,
4,"5,450",,1989,2016,º´¹æÄ¡±æ,00007,00000,42770,01,0,4487138,Á¤¼±À¾ ºÏ½Ç¸®,0628,0000,42770,25022,1,¾Æ¸®¶û,1,27,42770-2,46.8,,628,42770,3,,
5,"4,900",,1990,2016,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,1,28,42770-1,39.3,,772-2,42770,2,,
6,"4,000",,1990,2016,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,1,30,42770-1,39.3,,772-2,42770,4,,
7,"4,700",,2004,2016,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,1,29,42770-80,59.871,,373-25,42770,5,,
8,"9,900",,2002,2016,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,1,7,42770-21,59.97,,302,42770,11,,
9,"3,200",,1984,2016,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0001,42770,25622,1,µµ»ç°îÁÖ°ø1,1,13,42770-6,52.73,,435-1,42770,5,,
10,"10,000",,2003,2016,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,1,26,42770-15,59.93,,294-3,42770,2,,
11,"1,200",,1984,2016,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,1,18,42770-13,40.45,,144,42770,2,,
12,"9,800",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,1,12,42770-87,84.941,,593,42770,8,,
13,"10,200",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,1,14,42770-87,84.941,,593,42770,6,,
14,"9,600",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,1,19,42770-87,84.941,,593,42770,12,,
15,"9,500",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,1,27,42770-87,84.941,,593,42770,3,,
16,"1,900",,1986,2016,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,1,6,42770-10,39.72,,590-1,42770,2,,
17,"2,500",,1992,2016,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,1,12,42770-9,39.6,,530,42770,1,,
18,"2,900",,1992,2016,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,1,25,42770-9,39.99,,530,42770,3,,
19,"2,000",,1986,2016,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,1,26,42770-10,39.72,,590-1,42770,4,,
20,"2,950",,1992,2016,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,1,29,42770-9,39.6,,530,42770,5,,
0,"4,000",,1997,2016,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,2,1,42770-4,31.58,,746-6,42770,17,,
1,"4,000",,1990,2016,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,2,11,42770-1,39.3,,772-2,42770,1,,
2,"4,000",,1993,2016,¿ë´ã±æ,00071,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0617,0001,42770,25022,1,ºÏ½Ç±¤¿ø(ÅÂÃ¢),2,19,42770-17,44.64,,617-1,42770,5,,
3,"3,800",,1993,2016,¿ë´ã±æ,00071,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0617,0001,42770,25022,1,ºÏ½Ç±¤¿ø(ÅÂÃ¢),2,22,42770-17,44.64,,617-1,42770,1,,
4,"18,500",,2012,2016,¿ë´ã±æ,00063,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0830,0000,42770,25022,1,ºÏ½Ç¸¶·ç,2,25,42770-98,84.8878,,830,42770,11,,
5,"16,100",,2003,2016,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,2,3,42770-15,84.97,,294-3,42770,12,,
6,"9,800",,2002,2016,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,2,22,42770-21,59.97,,302,42770,5,,
7,"11,000",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,2,1,42770-87,84.941,,593,42770,4,,
8,"11,000",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,2,17,42770-87,84.941,,593,42770,8,,
9,"10,500",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,2,22,42770-87,84.941,,593,42770,5,,
10,"12,000",,2010,2016,µµ¿ø3±æ,00008,00000,42770,01,0,4487087,³²¸é ¹«¸ª¸®,0474,0009,42770,32022,1,¹Ì¶õÃ¤¾ÆÆÄÆ®,2,7,42770-84,84.03,,474-9,42770,8,,
11,"2,870",,1992,2016,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,2,10,42770-9,39.6,,530,42770,3,,
12,"2,200",,1992,2016,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,2,23,42770-9,39.99,,530,42770,5,,
0,"8,000",,1997,2016,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,3,1,42770-4,49.23,,746-6,42770,12,,
1,"16,400",,2012,2016,¿ë´ã±æ,00063,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0830,0000,42770,25022,1,ºÏ½Ç¸¶·ç,3,8,42770-98,72.1243,,830,42770,2,,
2,"3,500",,1989,2016,º´¹æÄ¡±æ,00007,00000,42770,01,0,4487138,Á¤¼±À¾ ºÏ½Ç¸®,0628,0000,42770,25022,1,¾Æ¸®¶û,3,14,42770-2,46.8,,628,42770,1,,
3,"3,650",,1997,2016,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,3,21,42770-4,31.58,,746-6,42770,1,,
4,"4,350",,1990,2016,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,3,24,42770-1,39.69,,772-2,42770,1,,
5,"16,950",,2012,2016,¿ë´ã±æ,00063,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0830,0000,42770,25022,1,ºÏ½Ç¸¶·ç,3,26,42770-98,84.8649,,830,42770,1,,
6,"4,500",,1989,2016,º´¹æÄ¡±æ,00007,00000,42770,01,0,4487138,Á¤¼±À¾ ºÏ½Ç¸®,0628,0000,42770,25022,1,¾Æ¸®¶û,3,29,42770-2,46.8,,628,42770,2,,
7,"2,850",,1991,2016,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,3,2,42770-7,39.3,,435-5,42770,2,,
8,"2,850",,1991,2016,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,3,2,42770-7,39.3,,435-5,42770,3,,
9,"10,000",,2002,2016,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,3,3,42770-21,59.97,,302,42770,9,,
10,"2,850",,1991,2016,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,3,4,42770-7,39.3,,435-5,42770,4,,
11,"1,550",,1989,2016,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,3,8,42770-8,48.79,,229-3,42770,1,,
12,"9,500",,2002,2016,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,3,12,42770-21,59.93,,302,42770,6,,
13,"2,300",,1989,2016,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,3,15,42770-8,48.79,,229-3,42770,1,,
14,"1,650",,1989,2016,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,3,15,42770-8,40,,229-3,42770,4,,
15,"1,650",,1989,2016,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,3,15,42770-8,40,,229-3,42770,1,,
16,"2,300",,1989,2016,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,3,15,42770-8,48.79,,229-3,42770,4,,
17,"2,300",,1989,2016,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,3,15,42770-8,48.79,,229-3,42770,4,,
18,"2,300",,1989,2016,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,3,15,42770-8,48.79,,229-3,42770,1,,
19,"8,200",,2002,2016,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,3,21,42770-21,59.97,,302,42770,12,,
20,"11,000",,2003,2016,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,3,23,42770-15,59.93,,294-3,42770,13,,
21,"2,400",,1991,2016,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,3,28,42770-7,39.3,,435-5,42770,5,,
22,"3,200",,1991,2016,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,3,30,42770-7,39.3,,435-5,42770,1,,
23,"9,779",,2003,2016,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,3,31,42770-15,59.93,,294-3,42770,7,,
24,960,,1984,2016,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,3,30,42770-13,40.45,,144,42770,1,,
25,"10,000",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,3,9,42770-87,84.941,,593,42770,10,,
26,"2,700",,1992,2016,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,3,8,42770-9,39.6,,530,42770,4,,
27,"2,400",,1986,2016,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,3,9,42770-10,39.72,,590-1,42770,4,,
0,"4,630",,1998,2016,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,5,42770-16,60,,47-2,42770,7,,
1,"7,000",,1997,2016,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,4,26,42770-4,49.23,,746-6,42770,15,,
2,"15,000",,1998,2016,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,4,30,42770-3,84.93,,745-1,42770,2,,
3,"2,400",,1991,2016,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,4,27,42770-7,39.3,,435-5,42770,5,,
4,"1,350",,1984,2016,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,4,11,42770-13,40.45,,144,42770,5,,
5,"1,200",,1984,2016,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,4,16,42770-13,40.45,,144,42770,3,,
6,"9,800",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,4,6,42770-87,84.941,,593,42770,1,,
7,"10,400",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,4,7,42770-87,84.941,,593,42770,7,,
8,"9,800",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,4,19,42770-87,84.941,,593,42770,9,,
9,"2,400",,1986,2016,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,4,5,42770-10,39.72,,590-1,42770,1,,
10,"2,850",,1992,2016,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,4,11,42770-9,39.99,,530,42770,4,,
11,"1,900",,1992,2016,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,4,18,42770-9,39.6,,530,42770,5,,
12,"2,500",,1986,2016,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,4,18,42770-10,39.72,,590-1,42770,3,,
0,"4,526",,1998,2016,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,5,24,42770-16,60,,47-2,42770,1,,
1,"4,657",,1998,2016,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,5,24,42770-16,60,,47-2,42770,8,,
2,"4,630",,1998,2016,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,5,24,42770-16,60,,47-2,42770,6,,
3,"4,630",,1998,2016,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,5,26,42770-16,60,,47-2,42770,2,,
4,"4,630",,1998,2016,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,5,26,42770-16,60,,47-2,42770,3,,
5,"7,000",,1998,2016,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,5,31,42770-16,60,,47-2,42770,6,,
6,"4,000",,1989,2016,º´¹æÄ¡±æ,00007,00000,42770,01,0,4487138,Á¤¼±À¾ ºÏ½Ç¸®,0628,0000,42770,25022,1,¾Æ¸®¶û,5,2,42770-2,46.8,,628,42770,1,,
7,"9,500",,1998,2016,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,5,10,42770-3,59.86,,745-1,42770,6,,
8,"5,100",,1990,2016,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,5,23,42770-1,39.3,,772-2,42770,5,,
9,"5,800",,1990,2016,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,5,23,42770-1,39.3,,772-2,42770,3,,
10,"5,000",,1990,2016,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,5,24,42770-1,39.69,,772-2,42770,3,,
11,"5,900",,2004,2016,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,5,25,42770-80,59.871,,373-25,42770,11,,
12,"5,900",,2004,2016,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,5,25,42770-80,59.871,,373-25,42770,6,,
13,"5,900",,2004,2016,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,5,25,42770-80,59.871,,373-25,42770,4,,
14,"6,000",,2004,2016,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,5,25,42770-80,59.871,,373-25,42770,13,,
15,"5,900",,2004,2016,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,5,25,42770-80,59.871,,373-25,42770,12,,
16,"7,990",,2014,2016,»çºÏ7±æ,00008,00000,42770,01,0,4487178,»çºÏÀ¾ »çºÏ¸®,0317,0193,42770,25622,1,¶óº£¸®¶¼,5,4,42770-104,24.06,,317-193,42770,8,,
17,"6,530",,2014,2016,»çºÏ7±æ,00008,00000,42770,01,0,4487178,»çºÏÀ¾ »çºÏ¸®,0317,0193,42770,25622,1,¶óº£¸®¶¼,5,4,42770-104,17.46,,317-193,42770,8,,
18,"6,530",,2014,2016,»çºÏ7±æ,00008,00000,42770,01,0,4487178,»çºÏÀ¾ »çºÏ¸®,0317,0193,42770,25622,1,¶óº£¸®¶¼,5,4,42770-104,17.46,,317-193,42770,8,,
19,"6,530",,2014,2016,»çºÏ7±æ,00008,00000,42770,01,0,4487178,»çºÏÀ¾ »çºÏ¸®,0317,0193,42770,25622,1,¶óº£¸®¶¼,5,4,42770-104,17.46,,317-193,42770,8,,
20,"6,530",,2014,2016,»çºÏ7±æ,00008,00000,42770,01,0,4487178,»çºÏÀ¾ »çºÏ¸®,0317,0193,42770,25622,1,¶óº£¸®¶¼,5,4,42770-104,17.46,,317-193,42770,8,,
21,"6,530",,2014,2016,»çºÏ7±æ,00008,00000,42770,01,0,4487178,»çºÏÀ¾ »çºÏ¸®,0317,0193,42770,25622,1,¶óº£¸®¶¼,5,4,42770-104,17.46,,317-193,42770,8,,
22,"6,530",,2014,2016,»çºÏ7±æ,00008,00000,42770,01,0,4487178,»çºÏÀ¾ »çºÏ¸®,0317,0193,42770,25622,1,¶óº£¸®¶¼,5,4,42770-104,17.46,,317-193,42770,8,,
23,"2,600",,1991,2016,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,5,16,42770-7,39.3,,435-5,42770,5,,
24,"13,100",,2003,2016,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,5,16,42770-15,84.97,,294-3,42770,1,,
25,"3,500",,1984,2016,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0001,42770,25622,1,µµ»ç°îÁÖ°ø1,5,19,42770-6,45.72,,435-1,42770,4,,
26,"2,500",,1991,2016,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,5,20,42770-7,39.3,,435-5,42770,1,,
27,"9,400",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,17,42770-87,84.941,,593,42770,11,,
28,"10,500",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,20,42770-87,84.941,,593,42770,3,,
29,"12,000",,2011,2016,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,27,42770-87,84.941,,593,42770,1,,
30,"2,800",,1986,2016,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,5,2,42770-10,39.72,,590-1,42770,3,,
31,"2,500",,1992,2016,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,5,4,42770-9,39.99,,530,42770,1,,
32,"2,630",,1992,2016,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,5,17,42770-9,39.6,,530,42770,4,,
33,"2,000",,1992,2016,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,5,23,42770-9,39.99,,530,42770,5,,
34,"2,050",,1986,2016,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,5,26,42770-10,39.72,,590-1,42770,5,,
0,"7,400",,1998,2016,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,6,17,42770-16,60,,47-2,42770,5,,
1,"7,200",,1998,2016,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,6,20,42770-16,60,,47-2,42770,8,,
2,"7,100",,1998,2016,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,6,21,42770-16,60,,47-2,42770,1,,
3,"17,500",,2012,2016,¿ë´ã±æ,00063,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0830,0000,42770,25022,1,ºÏ½Ç¸¶·ç,6,16,42770-98,84.8649,,830,42770,2,,
