,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
19,"55,300",,2015,2018,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,6,13,27110-294,84.838,,2106,27110,15,,,0
20,"36,800",,2006,2018,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,6,13,27110-268,75.9791,,305-1,27110,5,,,0
21,"42,900",,2015,2018,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,6,15,27110-294,59.939,,2106,27110,14,,,0
22,"52,800",,2015,2018,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,6,15,27110-294,84.838,,2106,27110,4,,,0
23,"55,500",,2006,2018,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,6,16,27110-268,133.761,,305-1,27110,9,,,0
24,"54,100",,2006,2018,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,6,24,27110-268,133.761,,305-1,27110,31,,,0
25,"44,000",,2006,2018,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,6,27,27110-268,191.3881,,305-1,27110,6,,,0
26,"53,000",,2006,2018,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,6,28,27110-268,131.3415,,305-1,27110,26,,,0
27,"25,000",,1993,2018,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,6,1,27110-30,59.96,,2466-1,27110,13,,,0
28,"30,200",,1993,2018,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,6,1,27110-30,84.985,,2466-1,27110,3,,,0
29,"24,250",,1992,2018,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,6,2,27110-33,84.965,,2434,27110,18,,,0
30,"47,200",,2008,2018,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,6,2,27110-274,108.63,,2991,27110,13,,,0
31,"37,900",,2008,2018,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,6,3,27110-274,76.99,,2991,27110,5,,,0
32,"35,500",,2005,2018,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,6,4,27110-64,84.9597,,2937-1,27110,12,,,0
33,"26,500",,2005,2018,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,6,6,27110-64,53.4089,,2937-1,27110,18,,,0
34,"47,900",,2014,2018,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,6,6,27110-292,84.8336,,3000,27110,13,,,0
35,"46,800",,2014,2018,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,6,6,27110-292,84.5662,,3000,27110,18,,,0
36,"43,500",,2014,2018,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,6,7,27110-292,78.8617,,3000,27110,11,,,0
37,"25,800",,2005,2018,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,6,9,27110-64,53.4089,,2937-1,27110,8,,,0
38,"30,500",,1993,2018,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,6,10,27110-30,84.985,,2466-1,27110,14,,,0
39,"55,800",,2014,2018,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,6,12,27110-292,101.6011,,3000,27110,10,,,0
40,"46,000",,2014,2018,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,6,12,27110-293,84.9956,,3006,27110,26,,,0
41,"37,500",,2014,2018,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,6,13,27110-292,59.52,,3000,27110,11,,,0
42,"39,000",,2014,2018,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,6,13,27110-292,59.8748,,3000,27110,15,,,0
43,"22,200",,1993,2018,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,6,14,27110-30,59.96,,2466-1,27110,19,,,0
44,"43,800",,2014,2018,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,6,14,27110-292,84.985,,3000,27110,3,,,0
45,"36,000",,2005,2018,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,6,15,27110-64,84.9597,,2937-1,27110,21,,,0
46,"41,800",,2014,2018,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,6,17,27110-292,78.8617,,3000,27110,2,,,0
