,°Å·¡±Ý¾×,°Å·¡À¯Çü,°ÇÃà³âµµ,³â,µµ·Î¸í,µµ·Î¸í°Ç¹°º»¹øÈ£ÄÚµå,µµ·Î¸í°Ç¹°ºÎ¹øÈ£ÄÚµå,µµ·Î¸í½Ã±º±¸ÄÚµå,µµ·Î¸íÀÏ·Ã¹øÈ£ÄÚµå,µµ·Î¸íÁö»óÁöÇÏÄÚµå,µµ·Î¸íÄÚµå,¹ýÁ¤µ¿,¹ýÁ¤µ¿º»¹øÄÚµå,¹ýÁ¤µ¿ºÎ¹øÄÚµå,¹ýÁ¤µ¿½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿À¾¸éµ¿ÄÚµå,¹ýÁ¤µ¿Áö¹øÄÚµå,¾ÆÆÄÆ®,¿ù,ÀÏ,ÀÏ·Ã¹øÈ£,Àü¿ë¸éÀû,Áß°³»ç¼ÒÀçÁö,Áö¹ø,Áö¿ªÄÚµå,Ãþ,ÇØÁ¦»çÀ¯¹ß»ýÀÏ,ÇØÁ¦¿©ºÎ
4,"4,450",Áß°³°Å·¡,1998,2022,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,6,1,46720-8,41.265,Àü³² °î¼º±º,101-1,46720,10,,
5,"19,000",Á÷°Å·¡,2015,2022,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,6,27,46720-33,59.4293,,684,46720,10,,
0,"16,250",Á÷°Å·¡,2004,2022,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,7,13,46720-6,79.1485,,535-1,46720,6,,
1,"18,100",Áß°³°Å·¡,2015,2022,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,7,12,46720-33,59.4293,Àü³² °î¼º±º,684,46720,3,,
0,"7,500",Áß°³°Å·¡,1991,2022,À¾³»2±æ,00006,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0792,0002,46720,25021,1,¼­ÀÏ1,8,1,46720-1,73.73,Àü³² °î¼º±º,792-2,46720,4,,
1,"16,500",Á÷°Å·¡,2004,2022,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,8,9,46720-6,79.1485,,535-1,46720,5,,
0,"17,000",Á÷°Å·¡,2004,2022,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,9,6,46720-6,79.1485,,535-1,46720,10,,
1,"7,080",Á÷°Å·¡,1998,2022,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,9,15,46720-8,59.4,,101-1,46720,5,,
0,"19,000",Á÷°Å·¡,2018,2022,ÇÐ±³·Î,00087,00000,46720,00,0,3287025,°î¼ºÀ¾ À¾³»¸®,0724,0001,46720,25021,1,ÇØµç¼¾Æ®·²,10,17,46720-39,82.6615,,724-1,46720,6,,
1,"8,000",Á÷°Å·¡,1996,2022,À¾³»2±æ,00013,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0788,0006,46720,25021,1,°í¿î(788-6),10,18,46720-7,59.46,,788-6,46720,6,,
2,"12,000",Áß°³°Å·¡,1997,2022,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,10,18,46720-3,59.91,Àü³² °î¼º±º,535-5,46720,7,,
0,"21,000",Áß°³°Å·¡,2018,2022,Áß¾Ó·Î,00132,00000,46720,01,0,3287033,°î¼ºÀ¾ À¾³»¸®,0349,0004,46720,25021,1,Ã»¾Ï¼¾Æ®·²ºô,11,10,46720-40,84.3637,Àü³² °î¼º±º,349-4,46720,12,,
1,"8,000",Á÷°Å·¡,1997,2022,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,11,16,46720-3,59.91,,535-5,46720,4,23.01.31,O
0,"12,500",Á÷°Å·¡,1997,2022,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,12,12,46720-3,59.91,,535-5,46720,6,,
1,"7,700",Áß°³°Å·¡,1998,2022,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,12,28,46720-8,59.4,Àü³² °î¼º±º,101-1,46720,14,,
0,"8,900",Áß°³°Å·¡,1996,2023,À¾³»2±æ,00013,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0788,0006,46720,25021,1,°í¿î(788-6),1,13,46720-7,59.46,Àü³² °î¼º±º,788-6,46720,4,,
1,"4,700",Á÷°Å·¡,2019,2023,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,1,10,46720-41,22.2281,,220-1,46720,2,,
2,"17,100",Á÷°Å·¡,2015,2023,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,1,11,46720-33,59.4293,,684,46720,8,,
3,"7,000",Áß°³°Å·¡,1998,2023,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,1,31,46720-8,59.4,Àü³² °î¼º±º,101-1,46720,11,,
0,"4,500",Áß°³°Å·¡,1998,2023,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,2,2,46720-8,41.265,Àü³² °î¼º±º,101-1,46720,3,,
1,"5,100",Á÷°Å·¡,1998,2023,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,2,13,46720-8,41.265,,101-1,46720,12,,
0,"4,350",Á÷°Å·¡,1998,2023,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,3,6,46720-8,41.265,,101-1,46720,2,,
1,"16,200",Á÷°Å·¡,2015,2023,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,3,6,46720-33,59.4293,,684,46720,1,,
2,"8,000",Áß°³°Å·¡,1998,2023,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,3,23,46720-8,59.4,Àü³² °î¼º±º,101-1,46720,7,,
